country,time,gdp_per_capita
and,1829,1381.0
ago,1829,701.0
atg,1829,806.0
arg,1829,1718.0
arm,1829,533.0
abw,1829,887.0
aus,1829,1153.0
aut,1829,2316.0
aze,1829,818.0
bhs,1829,1540.0
bhr,1829,1399.0
bgd,1829,876.0
brb,1829,973.0
blr,1829,647.0
bel,1829,2481.0
blz,1829,617.0
ben,1829,625.0
bmu,1829,1308.0
btn,1829,643.0
bol,1829,932.0
bih,1829,702.0
bwa,1829,416.0
bra,1829,1134.0
brn,1829,1563.0
bgr,1829,1142.0
bfa,1829,486.0
bdi,1829,429.0
khm,1829,918.0
cmr,1829,656.0
can,1829,1635.0
cpv,1829,552.0
cym,1829,1107.0
caf,1829,444.0
tcd,1829,438.0
chl,1829,1002.0
chn,1829,986.0
col,1829,988.0
com,1829,717.0
cod,1829,546.0
cog,1829,624.0
cri,1829,860.0
civ,1829,912.0
hrv,1829,1453.0
cub,1829,1210.0
cyp,1829,952.0
cze,1829,2067.0
dnk,1829,2200.0
dji,1829,824.0
dma,1829,707.0
dom,1829,702.0
ecu,1829,562.0
egy,1829,827.0
slv,1829,1054.0
gnq,1829,370.0
eri,1829,546.0
est,1829,1018.0
eth,1829,526.0
fji,1829,812.0
fin,1829,1353.0
fra,1829,1836.0
gab,1829,392.0
gmb,1829,827.0
geo,1829,568.0
deu,1829,2010.0
gha,1829,712.0
grc,1829,1528.0
grl,1829,434.0
grd,1829,999.0
gtm,1829,925.0
gin,1829,460.0
gnb,1829,785.0
guy,1829,1294.0
hti,1829,696.0
hnd,1829,759.0
hkg,1829,1030.0
hun,1829,1344.0
isl,1829,1025.0
ind,1829,1051.0
idn,1829,1011.0
irn,1829,997.0
irq,1829,1009.0
irl,1829,1650.0
isr,1829,883.0
ita,1829,2506.0
jam,1829,1089.0
jpn,1829,1093.0
jor,1829,1016.0
kaz,1829,1237.0
ken,1829,935.0
kir,1829,565.0
kwt,1829,1223.0
kgz,1829,551.0
lao,1829,886.0
lva,1829,815.0
lbn,1829,1169.0
lso,1829,400.0
lbr,1829,819.0
lby,1829,1176.0
ltu,1829,1378.0
lux,1829,1621.0
mac,1829,1026.0
mkd,1829,745.0
mdg,1829,600.0
mwi,1829,351.0
mys,1829,1019.0
mdv,1829,844.0
mli,1829,606.0
mlt,1829,851.0
mhl,1829,549.0
mrt,1829,553.0
mus,1829,985.0
mex,1829,1356.0
fsm,1829,527.0
mda,1829,654.0
mco,1829,2221.0
mng,1829,603.0
mne,1829,1141.0
mar,1829,728.0
moz,1829,397.0
mmr,1829,844.0
nam,1829,620.0
nru,1829,580.0
npl,1829,657.0
nld,1829,4244.0
nzl,1829,661.0
nic,1829,1074.0
ner,1829,467.0
nga,1829,919.0
prk,1829,562.0
nor,1829,1395.0
omn,1829,953.0
pak,1829,1020.0
plw,1829,867.0
pan,1829,940.0
png,1829,565.0
pry,1829,937.0
per,1829,1236.0
phl,1829,978.0
pol,1829,1355.0
prt,1829,1692.0
pri,1829,1448.0
qat,1829,1223.0
rou,1829,925.0
rus,1829,1552.0
rwa,1829,447.0
wsm,1829,1448.0
smr,1829,1477.0
stp,1829,897.0
sau,1829,867.0
sen,1829,521.0
srb,1829,1466.0
syc,1829,888.0
sle,1829,769.0
sgp,1829,1045.0
svk,1829,1540.0
svn,1829,1521.0
slb,1829,376.0
som,1829,713.0
zaf,1829,1716.0
kor,1829,559.0
ssd,1829,531.0
esp,1829,1556.0
lka,1829,909.0
kna,1829,1241.0
lca,1829,903.0
vct,1829,893.0
sdn,1829,543.0
sur,1829,1744.0
swz,1829,513.0
swe,1829,1566.0
che,1829,2978.0
syr,1829,1097.0
twn,1829,1000.0
tjk,1829,590.0
tza,1829,577.0
tha,1829,946.0
tls,1829,552.0
tgo,1829,715.0
ton,1829,685.0
tto,1829,1296.0
tun,1829,750.0
tur,1829,1285.0
tkm,1829,1023.0
tca,1829,519.0
tuv,1829,743.0
uga,1829,486.0
ukr,1829,828.0
are,1829,1112.0
gbr,1829,3549.0
usa,1829,2379.0
ury,1829,2177.0
uzb,1829,518.0
vut,1829,605.0
ven,1829,712.0
vnm,1829,858.0
pse,1829,1226.0
yem,1829,952.0
zmb,1829,711.0
zwe,1829,900.0
afg,1830,625.0
alb,1830,685.0
dza,1830,819.0
and,1830,1397.0
ago,1830,704.0
atg,1830,812.0
arg,1830,1742.0
arm,1830,535.0
abw,1830,893.0
aus,1830,1399.0
aut,1830,2353.0
aze,1830,823.0
bhs,1830,1550.0
bhr,1830,1405.0
bgd,1830,876.0
brb,1830,980.0
blr,1830,651.0
bel,1830,2488.0
blz,1830,621.0
ben,1830,628.0
bmu,1830,1317.0
btn,1830,644.0
bol,1830,941.0
bih,1830,706.0
bwa,1830,418.0
bra,1830,1136.0
brn,1830,1569.0
bgr,1830,1147.0
bfa,1830,486.0
bdi,1830,430.0
khm,1830,920.0
cmr,1830,659.0
can,1830,1651.0
cpv,1830,554.0
cym,1830,1115.0
caf,1830,446.0
tcd,1830,440.0
chl,1830,986.0
chn,1830,986.0
col,1830,991.0
com,1830,718.0
cod,1830,548.0
cog,1830,626.0
cri,1830,869.0
civ,1830,916.0
hrv,1830,1465.0
cub,1830,1224.0
cyp,1830,963.0
cze,1830,2084.0
dnk,1830,2214.0
dji,1830,827.0
dma,1830,711.0
dom,1830,706.0
ecu,1830,566.0
egy,1830,831.0
slv,1830,1063.0
gnq,1830,370.0
eri,1830,547.0
est,1830,1024.0
eth,1830,526.0
fji,1830,814.0
fin,1830,1360.0
fra,1830,1799.0
gab,1830,392.0
gmb,1830,828.0
geo,1830,571.0
deu,1830,2024.0
gha,1830,713.0
grc,1830,1541.0
grl,1830,439.0
grd,1830,1003.0
gtm,1830,932.0
gin,1830,461.0
gnb,1830,786.0
guy,1830,1302.0
hti,1830,703.0
hnd,1830,769.0
hkg,1830,1033.0
hun,1830,1354.0
isl,1830,1036.0
ind,1830,1052.0
idn,1830,1012.0
irn,1830,999.0
irq,1830,1013.0
irl,1830,1673.0
isr,1830,883.0
ita,1830,2471.0
jam,1830,1080.0
jpn,1830,1094.0
jor,1830,1020.0
kaz,1830,1245.0
ken,1830,938.0
kir,1830,566.0
kwt,1830,1228.0
kgz,1830,556.0
lao,1830,888.0
lva,1830,820.0
lbn,1830,1177.0
lso,1830,400.0
lbr,1830,821.0
lby,1830,1190.0
ltu,1830,1387.0
lux,1830,1640.0
mac,1830,1030.0
mkd,1830,751.0
mdg,1830,603.0
mwi,1830,351.0
mys,1830,1021.0
mdv,1830,844.0
mli,1830,606.0
mlt,1830,859.0
mhl,1830,549.0
mrt,1830,555.0
mus,1830,989.0
mex,1830,1353.0
fsm,1830,528.0
mda,1830,658.0
mco,1830,2247.0
mng,1830,604.0
mne,1830,1151.0
mar,1830,730.0
moz,1830,397.0
mmr,1830,844.0
nam,1830,629.0
nru,1830,583.0
npl,1830,657.0
nld,1830,3867.0
nzl,1830,661.0
nic,1830,1085.0
ner,1830,470.0
nga,1830,923.0
prk,1830,561.0
nor,1830,1403.0
omn,1830,957.0
pak,1830,1020.0
plw,1830,870.0
pan,1830,951.0
png,1830,567.0
pry,1830,949.0
per,1830,1240.0
phl,1830,979.0
pol,1830,1360.0
prt,1830,1692.0
pri,1830,1456.0
qat,1830,1228.0
rou,1830,938.0
rus,1830,1562.0
rwa,1830,448.0
wsm,1830,1453.0
smr,1830,1479.0
stp,1830,899.0
sau,1830,868.0
sen,1830,523.0
srb,1830,1478.0
syc,1830,891.0
sle,1830,772.0
sgp,1830,1047.0
svk,1830,1552.0
svn,1830,1533.0
slb,1830,377.0
som,1830,714.0
zaf,1830,1634.0
kor,1830,559.0
ssd,1830,534.0
esp,1830,1560.0
lka,1830,910.0
kna,1830,1249.0
lca,1830,906.0
vct,1830,899.0
sdn,1830,546.0
sur,1830,1756.0
swz,1830,515.0
swe,1830,1527.0
che,1830,3010.0
syr,1830,1098.0
twn,1830,1000.0
tjk,1830,593.0
tza,1830,579.0
tha,1830,948.0
tls,1830,553.0
tgo,1830,718.0
ton,1830,687.0
tto,1830,1303.0
tun,1830,753.0
tur,1830,1292.0
tkm,1830,1030.0
tca,1830,522.0
tuv,1830,746.0
uga,1830,488.0
ukr,1830,833.0
are,1830,1116.0
gbr,1830,3661.0
usa,1830,2552.0
ury,1830,2229.0
uzb,1830,519.0
vut,1830,607.0
ven,1830,715.0
vnm,1830,858.0
pse,1830,1226.0
yem,1830,955.0
zmb,1830,713.0
zwe,1830,901.0
afg,1831,627.0
alb,1831,686.0
dza,1831,828.0
and,1831,1414.0
ago,1831,708.0
atg,1831,817.0
arg,1831,1767.0
arm,1831,538.0
abw,1831,899.0
aus,1831,1446.0
aut,1831,2378.0
aze,1831,827.0
bhs,1831,1561.0
bhr,1831,1411.0
bgd,1831,876.0
brb,1831,987.0
blr,1831,655.0
bel,1831,2523.0
blz,1831,625.0
ben,1831,631.0
bmu,1831,1326.0
btn,1831,645.0
bol,1831,950.0
bih,1831,709.0
bwa,1831,420.0
bra,1831,1138.0
brn,1831,1574.0
bgr,1831,1153.0
bfa,1831,487.0
bdi,1831,430.0
khm,1831,921.0
cmr,1831,662.0
can,1831,1677.0
cpv,1831,556.0
cym,1831,1122.0
caf,1831,449.0
tcd,1831,442.0
chl,1831,985.0
chn,1831,986.0
col,1831,993.0
com,1831,718.0
cod,1831,551.0
cog,1831,627.0
cri,1831,879.0
civ,1831,920.0
hrv,1831,1477.0
cub,1831,1238.0
cyp,1831,975.0
cze,1831,2101.0
dnk,1831,2198.0
dji,1831,830.0
dma,1831,716.0
dom,1831,710.0
ecu,1831,569.0
egy,1831,834.0
slv,1831,1072.0
gnq,1831,370.0
eri,1831,549.0
est,1831,1031.0
eth,1831,526.0
fji,1831,817.0
fin,1831,1367.0
fra,1831,1783.0
gab,1831,392.0
gmb,1831,828.0
geo,1831,574.0
deu,1831,2032.0
gha,1831,713.0
grc,1831,1554.0
grl,1831,444.0
grd,1831,1007.0
gtm,1831,940.0
gin,1831,462.0
gnb,1831,786.0
guy,1831,1311.0
hti,1831,710.0
hnd,1831,779.0
hkg,1831,1035.0
hun,1831,1365.0
isl,1831,1047.0
ind,1831,1052.0
idn,1831,1014.0
irn,1831,1001.0
irq,1831,1017.0
irl,1831,1697.0
isr,1831,884.0
ita,1831,2557.0
jam,1831,1071.0
jpn,1831,1096.0
jor,1831,1024.0
kaz,1831,1253.0
ken,1831,941.0
kir,1831,566.0
kwt,1831,1232.0
kgz,1831,561.0
lao,1831,890.0
lva,1831,826.0
lbn,1831,1185.0
lso,1831,400.0
lbr,1831,823.0
lby,1831,1205.0
ltu,1831,1396.0
lux,1831,1659.0
mac,1831,1033.0
mkd,1831,757.0
mdg,1831,606.0
mwi,1831,352.0
mys,1831,1023.0
mdv,1831,844.0
mli,1831,607.0
mlt,1831,867.0
mhl,1831,549.0
mrt,1831,558.0
mus,1831,994.0
mex,1831,1350.0
fsm,1831,528.0
mda,1831,661.0
mco,1831,2274.0
mng,1831,605.0
mne,1831,1160.0
mar,1831,731.0
moz,1831,398.0
mmr,1831,844.0
nam,1831,638.0
nru,1831,586.0
npl,1831,657.0
nld,1831,4149.0
nzl,1831,662.0
nic,1831,1097.0
ner,1831,472.0
nga,1831,928.0
prk,1831,561.0
nor,1831,1293.0
omn,1831,961.0
pak,1831,1020.0
plw,1831,873.0
pan,1831,962.0
png,1831,569.0
pry,1831,961.0
per,1831,1243.0
phl,1831,981.0
pol,1831,1365.0
prt,1831,1693.0
pri,1831,1464.0
qat,1831,1232.0
rou,1831,951.0
rus,1831,1572.0
rwa,1831,448.0
wsm,1831,1458.0
smr,1831,1482.0
stp,1831,901.0
sau,1831,869.0
sen,1831,526.0
srb,1831,1490.0
syc,1831,895.0
sle,1831,776.0
sgp,1831,1050.0
svk,1831,1565.0
svn,1831,1546.0
slb,1831,378.0
som,1831,714.0
zaf,1831,1556.0
kor,1831,558.0
ssd,1831,536.0
esp,1831,1563.0
lka,1831,911.0
kna,1831,1258.0
lca,1831,909.0
vct,1831,905.0
sdn,1831,548.0
sur,1831,1767.0
swz,1831,518.0
swe,1831,1557.0
che,1831,3042.0
syr,1831,1099.0
twn,1831,1000.0
tjk,1831,596.0
tza,1831,581.0
tha,1831,949.0
tls,1831,554.0
tgo,1831,722.0
ton,1831,690.0
tto,1831,1310.0
tun,1831,757.0
tur,1831,1298.0
tkm,1831,1037.0
tca,1831,526.0
tuv,1831,748.0
uga,1831,491.0
ukr,1831,839.0
are,1831,1120.0
gbr,1831,3656.0
usa,1831,2709.0
ury,1831,2282.0
uzb,1831,521.0
vut,1831,609.0
ven,1831,718.0
vnm,1831,857.0
pse,1831,1226.0
yem,1831,957.0
zmb,1831,715.0
zwe,1831,902.0
afg,1832,630.0
alb,1832,688.0
dza,1832,837.0
and,1832,1431.0
ago,1832,711.0
atg,1832,823.0
arg,1832,1792.0
arm,1832,540.0
abw,1832,906.0
aus,1832,1479.0
aut,1832,2402.0
aze,1832,832.0
bhs,1832,1571.0
bhr,1832,1417.0
bgd,1832,876.0
brb,1832,993.0
blr,1832,659.0
bel,1832,2559.0
blz,1832,629.0
ben,1832,634.0
bmu,1832,1335.0
btn,1832,646.0
bol,1832,959.0
bih,1832,713.0
bwa,1832,422.0
bra,1832,1141.0
brn,1832,1579.0
bgr,1832,1159.0
bfa,1832,488.0
bdi,1832,431.0
khm,1832,922.0
cmr,1832,665.0
can,1832,1702.0
cpv,1832,559.0
cym,1832,1130.0
caf,1832,451.0
tcd,1832,444.0
chl,1832,998.0
chn,1832,986.0
col,1832,996.0
com,1832,719.0
cod,1832,553.0
cog,1832,629.0
cri,1832,889.0
civ,1832,923.0
hrv,1832,1489.0
cub,1832,1252.0
cyp,1832,986.0
cze,1832,2118.0
dnk,1832,2261.0
dji,1832,832.0
dma,1832,721.0
dom,1832,714.0
ecu,1832,573.0
egy,1832,838.0
slv,1832,1081.0
gnq,1832,371.0
eri,1832,550.0
est,1832,1038.0
eth,1832,526.0
fji,1832,820.0
fin,1832,1375.0
fra,1832,1910.0
gab,1832,392.0
gmb,1832,829.0
geo,1832,576.0
deu,1832,2039.0
gha,1832,714.0
grc,1832,1566.0
grl,1832,448.0
grd,1832,1012.0
gtm,1832,948.0
gin,1832,463.0
gnb,1832,787.0
guy,1832,1320.0
hti,1832,718.0
hnd,1832,789.0
hkg,1832,1037.0
hun,1832,1376.0
isl,1832,1058.0
ind,1832,1052.0
idn,1832,1015.0
irn,1832,1003.0
irq,1832,1021.0
irl,1832,1722.0
isr,1832,884.0
ita,1832,2578.0
jam,1832,1063.0
jpn,1832,1097.0
jor,1832,1028.0
kaz,1832,1261.0
ken,1832,943.0
kir,1832,567.0
kwt,1832,1237.0
kgz,1832,566.0
lao,1832,892.0
lva,1832,831.0
lbn,1832,1193.0
lso,1832,400.0
lbr,1832,825.0
lby,1832,1220.0
ltu,1832,1405.0
lux,1832,1679.0
mac,1832,1037.0
mkd,1832,763.0
mdg,1832,609.0
mwi,1832,352.0
mys,1832,1025.0
mdv,1832,844.0
mli,1832,607.0
mlt,1832,875.0
mhl,1832,550.0
mrt,1832,561.0
mus,1832,999.0
mex,1832,1347.0
fsm,1832,528.0
mda,1832,665.0
mco,1832,2300.0
mng,1832,606.0
mne,1832,1170.0
mar,1832,732.0
moz,1832,398.0
mmr,1832,844.0
nam,1832,648.0
nru,1832,589.0
npl,1832,657.0
nld,1832,4336.0
nzl,1832,662.0
nic,1832,1109.0
ner,1832,474.0
nga,1832,932.0
prk,1832,560.0
nor,1832,1313.0
omn,1832,965.0
pak,1832,1021.0
plw,1832,876.0
pan,1832,973.0
png,1832,571.0
pry,1832,973.0
per,1832,1246.0
phl,1832,982.0
pol,1832,1370.0
prt,1832,1693.0
pri,1832,1472.0
qat,1832,1237.0
rou,1832,964.0
rus,1832,1583.0
rwa,1832,449.0
wsm,1832,1463.0
smr,1832,1485.0
stp,1832,902.0
sau,1832,870.0
sen,1832,528.0
srb,1832,1502.0
syc,1832,899.0
sle,1832,780.0
sgp,1832,1052.0
svk,1832,1578.0
svn,1832,1558.0
slb,1832,380.0
som,1832,715.0
zaf,1832,1546.0
kor,1832,557.0
ssd,1832,539.0
esp,1832,1567.0
lka,1832,911.0
kna,1832,1266.0
lca,1832,912.0
vct,1832,911.0
sdn,1832,551.0
sur,1832,1779.0
swz,1832,520.0
swe,1832,1516.0
che,1832,3074.0
syr,1832,1101.0
twn,1832,1001.0
tjk,1832,600.0
tza,1832,582.0
tha,1832,950.0
tls,1832,555.0
tgo,1832,725.0
ton,1832,692.0
tto,1832,1317.0
tun,1832,760.0
tur,1832,1305.0
tkm,1832,1043.0
tca,1832,529.0
tuv,1832,751.0
uga,1832,493.0
ukr,1832,844.0
are,1832,1124.0
gbr,1832,3726.0
usa,1832,2807.0
ury,1832,2336.0
uzb,1832,523.0
vut,1832,612.0
ven,1832,721.0
vnm,1832,856.0
pse,1832,1226.0
yem,1832,960.0
zmb,1832,717.0
zwe,1832,903.0
afg,1833,632.0
alb,1833,689.0
dza,1833,846.0
and,1833,1448.0
ago,1833,714.0
atg,1833,828.0
arg,1833,1818.0
arm,1833,542.0
abw,1833,912.0
aus,1833,1485.0
aut,1833,2427.0
aze,1833,837.0
bhs,1833,1582.0
bhr,1833,1423.0
bgd,1833,876.0
brb,1833,1000.0
blr,1833,663.0
bel,1833,2596.0
blz,1833,634.0
ben,1833,637.0
bmu,1833,1344.0
btn,1833,648.0
bol,1833,968.0
bih,1833,716.0
bwa,1833,424.0
bra,1833,1143.0
brn,1833,1585.0
bgr,1833,1164.0
bfa,1833,488.0
bdi,1833,431.0
khm,1833,924.0
cmr,1833,669.0
can,1833,1728.0
cpv,1833,561.0
cym,1833,1137.0
caf,1833,453.0
tcd,1833,447.0
chl,1833,994.0
chn,1833,986.0
col,1833,999.0
com,1833,720.0
cod,1833,555.0
cog,1833,631.0
cri,1833,899.0
civ,1833,927.0
hrv,1833,1502.0
cub,1833,1267.0
cyp,1833,998.0
cze,1833,2136.0
dnk,1833,2234.0
dji,1833,835.0
dma,1833,726.0
dom,1833,718.0
ecu,1833,577.0
egy,1833,842.0
slv,1833,1090.0
gnq,1833,371.0
eri,1833,552.0
est,1833,1044.0
eth,1833,526.0
fji,1833,823.0
fin,1833,1382.0
fra,1833,1905.0
gab,1833,392.0
gmb,1833,829.0
geo,1833,579.0
deu,1833,2047.0
gha,1833,714.0
grc,1833,1579.0
grl,1833,453.0
grd,1833,1016.0
gtm,1833,956.0
gin,1833,464.0
gnb,1833,788.0
guy,1833,1329.0
hti,1833,725.0
hnd,1833,799.0
hkg,1833,1040.0
hun,1833,1386.0
isl,1833,1070.0
ind,1833,1052.0
idn,1833,1017.0
irn,1833,1004.0
irq,1833,1026.0
irl,1833,1746.0
isr,1833,884.0
ita,1833,2593.0
jam,1833,1054.0
jpn,1833,1099.0
jor,1833,1033.0
kaz,1833,1269.0
ken,1833,946.0
kir,1833,567.0
kwt,1833,1241.0
kgz,1833,571.0
lao,1833,894.0
lva,1833,836.0
lbn,1833,1202.0
lso,1833,400.0
lbr,1833,828.0
lby,1833,1235.0
ltu,1833,1414.0
lux,1833,1699.0
mac,1833,1040.0
mkd,1833,770.0
mdg,1833,612.0
mwi,1833,352.0
mys,1833,1027.0
mdv,1833,844.0
mli,1833,607.0
mlt,1833,883.0
mhl,1833,550.0
mrt,1833,563.0
mus,1833,1004.0
mex,1833,1344.0
fsm,1833,529.0
mda,1833,668.0
mco,1833,2327.0
mng,1833,607.0
mne,1833,1179.0
mar,1833,733.0
moz,1833,398.0
mmr,1833,844.0
nam,1833,658.0
nru,1833,591.0
npl,1833,657.0
nld,1833,4231.0
nzl,1833,662.0
nic,1833,1120.0
ner,1833,476.0
nga,1833,936.0
prk,1833,560.0
nor,1833,1460.0
omn,1833,969.0
pak,1833,1021.0
plw,1833,879.0
pan,1833,984.0
png,1833,573.0
pry,1833,985.0
per,1833,1249.0
phl,1833,984.0
pol,1833,1375.0
prt,1833,1693.0
pri,1833,1480.0
qat,1833,1241.0
rou,1833,977.0
rus,1833,1593.0
rwa,1833,449.0
wsm,1833,1468.0
smr,1833,1487.0
stp,1833,904.0
sau,1833,871.0
sen,1833,531.0
srb,1833,1514.0
syc,1833,902.0
sle,1833,784.0
sgp,1833,1054.0
svk,1833,1591.0
svn,1833,1571.0
slb,1833,381.0
som,1833,716.0
zaf,1833,1536.0
kor,1833,557.0
ssd,1833,542.0
esp,1833,1571.0
lka,1833,912.0
kna,1833,1275.0
lca,1833,915.0
vct,1833,917.0
sdn,1833,553.0
sur,1833,1791.0
swz,1833,523.0
swe,1833,1564.0
che,1833,3107.0
syr,1833,1102.0
twn,1833,1001.0
tjk,1833,603.0
tza,1833,584.0
tha,1833,952.0
tls,1833,556.0
tgo,1833,729.0
ton,1833,694.0
tto,1833,1324.0
tun,1833,764.0
tur,1833,1312.0
tkm,1833,1050.0
tca,1833,533.0
tuv,1833,753.0
uga,1833,495.0
ukr,1833,850.0
are,1833,1129.0
gbr,1833,3713.0
usa,1833,2906.0
ury,1833,2392.0
uzb,1833,524.0
vut,1833,614.0
ven,1833,725.0
vnm,1833,856.0
pse,1833,1226.0
yem,1833,963.0
zmb,1833,718.0
zwe,1833,904.0
afg,1834,634.0
alb,1834,691.0
dza,1834,855.0
and,1834,1465.0
ago,1834,717.0
atg,1834,834.0
arg,1834,1844.0
arm,1834,544.0
abw,1834,918.0
aus,1834,1562.0
aut,1834,2452.0
aze,1834,841.0
bhs,1834,1593.0
bhr,1834,1430.0
bgd,1834,876.0
brb,1834,1007.0
blr,1834,666.0
bel,1834,2633.0
blz,1834,638.0
ben,1834,640.0
bmu,1834,1353.0
btn,1834,649.0
bol,1834,977.0
bih,1834,720.0
bwa,1834,426.0
bra,1834,1146.0
brn,1834,1590.0
bgr,1834,1170.0
bfa,1834,489.0
bdi,1834,431.0
khm,1834,925.0
cmr,1834,672.0
can,1834,1755.0
cpv,1834,563.0
cym,1834,1145.0
caf,1834,455.0
tcd,1834,449.0
chl,1834,1016.0
chn,1834,986.0
col,1834,1001.0
com,1834,720.0
cod,1834,558.0
cog,1834,633.0
cri,1834,909.0
civ,1834,931.0
hrv,1834,1514.0
cub,1834,1282.0
cyp,1834,1010.0
cze,1834,2153.0
dnk,1834,2339.0
dji,1834,837.0
dma,1834,731.0
dom,1834,722.0
ecu,1834,580.0
egy,1834,846.0
slv,1834,1099.0
gnq,1834,372.0
eri,1834,553.0
est,1834,1051.0
eth,1834,527.0
fji,1834,826.0
fin,1834,1389.0
fra,1834,1879.0
gab,1834,392.0
gmb,1834,830.0
geo,1834,582.0
deu,1834,2055.0
gha,1834,715.0
grc,1834,1592.0
grl,1834,458.0
grd,1834,1020.0
gtm,1834,963.0
gin,1834,465.0
gnb,1834,788.0
guy,1834,1338.0
hti,1834,732.0
hnd,1834,809.0
hkg,1834,1042.0
hun,1834,1397.0
isl,1834,1082.0
ind,1834,1052.0
idn,1834,1018.0
irn,1834,1006.0
irq,1834,1030.0
irl,1834,1772.0
isr,1834,884.0
ita,1834,2615.0
jam,1834,1045.0
jpn,1834,1100.0
jor,1834,1037.0
kaz,1834,1278.0
ken,1834,949.0
kir,1834,568.0
kwt,1834,1246.0
kgz,1834,576.0
lao,1834,896.0
lva,1834,842.0
lbn,1834,1210.0
lso,1834,401.0
lbr,1834,830.0
lby,1834,1250.0
ltu,1834,1424.0
lux,1834,1719.0
mac,1834,1044.0
mkd,1834,776.0
mdg,1834,615.0
mwi,1834,352.0
mys,1834,1029.0
mdv,1834,844.0
mli,1834,607.0
mlt,1834,891.0
mhl,1834,550.0
mrt,1834,566.0
mus,1834,1009.0
mex,1834,1341.0
fsm,1834,529.0
mda,1834,672.0
mco,1834,2354.0
mng,1834,608.0
mne,1834,1189.0
mar,1834,735.0
moz,1834,398.0
mmr,1834,844.0
nam,1834,668.0
nru,1834,594.0
npl,1834,657.0
nld,1834,4261.0
nzl,1834,662.0
nic,1834,1132.0
ner,1834,479.0
nga,1834,940.0
prk,1834,559.0
nor,1834,1528.0
omn,1834,973.0
pak,1834,1021.0
plw,1834,882.0
pan,1834,995.0
png,1834,575.0
pry,1834,998.0
per,1834,1253.0
phl,1834,985.0
pol,1834,1381.0
prt,1834,1694.0
pri,1834,1488.0
qat,1834,1246.0
rou,1834,990.0
rus,1834,1603.0
rwa,1834,450.0
wsm,1834,1473.0
smr,1834,1490.0
stp,1834,906.0
sau,1834,872.0
sen,1834,533.0
srb,1834,1527.0
syc,1834,906.0
sle,1834,788.0
sgp,1834,1057.0
svk,1834,1604.0
svn,1834,1584.0
slb,1834,382.0
som,1834,716.0
zaf,1834,1526.0
kor,1834,556.0
ssd,1834,544.0
esp,1834,1575.0
lka,1834,913.0
kna,1834,1283.0
lca,1834,918.0
vct,1834,924.0
sdn,1834,556.0
sur,1834,1803.0
swz,1834,525.0
swe,1834,1585.0
che,1834,3140.0
syr,1834,1103.0
twn,1834,1001.0
tjk,1834,607.0
tza,1834,585.0
tha,1834,953.0
tls,1834,557.0
tgo,1834,732.0
ton,1834,697.0
tto,1834,1331.0
tun,1834,768.0
tur,1834,1319.0
tkm,1834,1057.0
tca,1834,536.0
tuv,1834,756.0
uga,1834,498.0
ukr,1834,855.0
are,1834,1133.0
gbr,1834,3755.0
usa,1834,2768.0
ury,1834,2448.0
uzb,1834,526.0
vut,1834,616.0
ven,1834,728.0
vnm,1834,855.0
pse,1834,1227.0
yem,1834,965.0
zmb,1834,720.0
zwe,1834,905.0
afg,1835,636.0
alb,1835,693.0
dza,1835,865.0
and,1835,1482.0
ago,1835,720.0
atg,1835,840.0
arg,1835,1870.0
arm,1835,546.0
abw,1835,924.0
aus,1835,1890.0
aut,1835,2477.0
aze,1835,846.0
bhs,1835,1603.0
bhr,1835,1436.0
bgd,1835,876.0
brb,1835,1014.0
blr,1835,670.0
bel,1835,2670.0
blz,1835,642.0
ben,1835,643.0
bmu,1835,1362.0
btn,1835,650.0
bol,1835,987.0
bih,1835,724.0
bwa,1835,428.0
bra,1835,1148.0
brn,1835,1596.0
bgr,1835,1176.0
bfa,1835,489.0
bdi,1835,432.0
khm,1835,926.0
cmr,1835,675.0
can,1835,1781.0
cpv,1835,566.0
cym,1835,1153.0
caf,1835,457.0
tcd,1835,451.0
chl,1835,1039.0
chn,1835,986.0
col,1835,1004.0
com,1835,721.0
cod,1835,560.0
cog,1835,635.0
cri,1835,919.0
civ,1835,934.0
hrv,1835,1526.0
cub,1835,1297.0
cyp,1835,1022.0
cze,1835,2171.0
dnk,1835,2308.0
dji,1835,840.0
dma,1835,736.0
dom,1835,726.0
ecu,1835,584.0
egy,1835,850.0
slv,1835,1108.0
gnq,1835,372.0
eri,1835,554.0
est,1835,1058.0
eth,1835,527.0
fji,1835,828.0
fin,1835,1397.0
fra,1835,1974.0
gab,1835,392.0
gmb,1835,830.0
geo,1835,585.0
deu,1835,2063.0
gha,1835,716.0
grc,1835,1605.0
grl,1835,463.0
grd,1835,1025.0
gtm,1835,971.0
gin,1835,466.0
gnb,1835,789.0
guy,1835,1347.0
hti,1835,740.0
hnd,1835,819.0
hkg,1835,1044.0
hun,1835,1408.0
isl,1835,1093.0
ind,1835,1052.0
idn,1835,1020.0
irn,1835,1008.0
irq,1835,1034.0
irl,1835,1797.0
isr,1835,884.0
ita,1835,2687.0
jam,1835,1036.0
jpn,1835,1102.0
jor,1835,1041.0
kaz,1835,1286.0
ken,1835,952.0
kir,1835,568.0
kwt,1835,1251.0
kgz,1835,581.0
lao,1835,899.0
lva,1835,847.0
lbn,1835,1218.0
lso,1835,401.0
lbr,1835,832.0
lby,1835,1265.0
ltu,1835,1433.0
lux,1835,1740.0
mac,1835,1047.0
mkd,1835,782.0
mdg,1835,618.0
mwi,1835,352.0
